id_festival_wikidata,nom_festival_wikidata,site_internet_festival_wikidata,nombre_de_followers,id_follower_festival_wikidata
http://www.wikidata.org/entity/Q102150822,Festival des écoles de théâtre d'Europe,,,1
http://www.wikidata.org/entity/Q10317566,Q10317566,,,2
http://www.wikidata.org/entity/Q1036445,Festival du film policier de Cognac,http://www.festival.cognac.fr/,,3
http://www.wikidata.org/entity/Q104641261,Carnaval d'Aix-en-Provence,,,4
http://www.wikidata.org/entity/Q105474930,carnaval de Céret,,,5
http://www.wikidata.org/entity/Q105675441,Biennale de la Biche,http://biennaledelabiche.org,,6
http://www.wikidata.org/entity/Q106446432,Festival Paroles citoyennes,https://www.parolescitoyennes.com/,,7
http://www.wikidata.org/entity/Q106602898,Maghreb-Orient des livres,,,8
http://www.wikidata.org/entity/Q1067115,Festival international des cinémas d'Asie de Vesoul,http://www.cinemas-asie.com/,,9
http://www.wikidata.org/entity/Q106966816,Les Naturiales,,,10
http://www.wikidata.org/entity/Q107199015,Festival international du film d'animation d'Annecy 2021,,,11
http://www.wikidata.org/entity/Q109017606,Bordeaux Rock,,,12
http://www.wikidata.org/entity/Q109019462,Crest Jazz,https://crestjazz.com/,,13
http://www.wikidata.org/entity/Q109021400,Écrans mixtes,https://festival-em.org/,,14
http://www.wikidata.org/entity/Q109024174,Étoiles et Toiles du Cinéma européen,,,15
http://www.wikidata.org/entity/Q109037754,Festival de l'Europe autour de l'Europe,,,16
http://www.wikidata.org/entity/Q109037759,Festival du cinéma espagnol de Nantes,https://www.cinespagnol-nantes.com/,,17
http://www.wikidata.org/entity/Q109046181,Txiki Festival,http://txikiproductions.com/txiki-festival/,,18
http://www.wikidata.org/entity/Q109315336,Rock in Evreux,https://www.rockinevreux.org/,,19
http://www.wikidata.org/entity/Q10957,Festival Lumière,https://www.festival-lumiere.org/,,20
http://www.wikidata.org/entity/Q1101472,Festival Clin d’Œil,http://www.clin-doeil.eu,,21
http://www.wikidata.org/entity/Q110697398,La Nuit de l'Erdre,https://www.lanuitdelerdre.fr/,,22
http://www.wikidata.org/entity/Q111030240,Cherisy Manga,https://www.cherisymanga.fr/,,23
http://www.wikidata.org/entity/Q111208273,Court Métrange,https://courtmetrange.eu/,,24
http://www.wikidata.org/entity/Q111209021,Festival Africlap,,,25
http://www.wikidata.org/entity/Q111209023,Festival Corazón latino,https://festivalcorazonlatino.com/,,26
http://www.wikidata.org/entity/Q111209032,Festival ODP,,,27
http://www.wikidata.org/entity/Q111282776,Festival International des Textiles Extra ordinaires,,,28
http://www.wikidata.org/entity/Q111634875,Saint-Maur Food Trucks Festival,,,29
http://www.wikidata.org/entity/Q111740774,Sailorz Film Festival,https://www.tipandshaft.com/sailorz-film-festival/,,30
http://www.wikidata.org/entity/Q112133225,Arte Mare,http://www.arte-mare.corsica/,,31
http://www.wikidata.org/entity/Q112185961,PerformanceProcess 2015,,,32
http://www.wikidata.org/entity/Q112189848,Festival international d’art performance de Martinique,,,33
http://www.wikidata.org/entity/Q112192756,Q112192756,https://www.lespasseursdelivres.fr,,34
http://www.wikidata.org/entity/Q1125644,Les Siestes électroniques,http://www.les-siestes-electroniques.com/spip.php?lang=en,,35
http://www.wikidata.org/entity/Q113155529,Q113155529,,,36
http://www.wikidata.org/entity/Q113155530,Q113155530,,,37
http://www.wikidata.org/entity/Q113155531,Q113155531,,,38
http://www.wikidata.org/entity/Q113155532,Q113155532,,,39
http://www.wikidata.org/entity/Q113155533,Q113155533,,,40
http://www.wikidata.org/entity/Q113515213,Nuit Blanche Paris,,,41
http://www.wikidata.org/entity/Q113534244,Festival MÀD,https://lefestivalmad.fr/,,42
http://www.wikidata.org/entity/Q113813216,Zac en Scène,https://www.zacenscene.fr/,,43
http://www.wikidata.org/entity/Q113834050,carnaval de Romans-sur-Isère,,,44
http://www.wikidata.org/entity/Q113835810,Festival International Jean Rouch,https://www.comitedufilmethnographique.com/,,45
http://www.wikidata.org/entity/Q113840578,Reims Polar,https://reimspolar.com/,,46
http://www.wikidata.org/entity/Q114401075,Ciné salé,,,47
http://www.wikidata.org/entity/Q114556991,Elekt'Rhône,,,48
http://www.wikidata.org/entity/Q114560149,12e édition de Séries Mania,,,49
http://www.wikidata.org/entity/Q114738295,Les Giboulées,https://www.tjp-strasbourg.com/,,50
http://www.wikidata.org/entity/Q114833044,festival international du film fantastique de Menton,https://www.festival-film-fantastique.com/,,51
http://www.wikidata.org/entity/Q114888249,Nouveaux Horizons,,,52
http://www.wikidata.org/entity/Q115325801,Grand Parc d'Andilly,https://www.grandparc-andilly.com/,,53
http://www.wikidata.org/entity/Q115363801,D'un bord à l'autre,http://www.festivaldunbordalautre.com/,,54
http://www.wikidata.org/entity/Q115363964,Cinépride,http://www.festivalcinepride.com/,,55
http://www.wikidata.org/entity/Q115364090,Cinémarges,https://festival.cinemarges.fr/,,56
http://www.wikidata.org/entity/Q115505283,Fêtes de l'ours dans les Pyrénées,,,57
http://www.wikidata.org/entity/Q115575391,Festival mondial du cirque de demain,https://www.cirquededemain.paris/,,58
http://www.wikidata.org/entity/Q115867525,Q115867525,https://cinemaplanete.com/,,59
http://www.wikidata.org/entity/Q115920062,Q115920062,https://www.festivaldemontignac.fr/,,60
http://www.wikidata.org/entity/Q116764249,Festival Déodat de Séverac,,,61
http://www.wikidata.org/entity/Q116774999,fête bretonne du Moustoir 2019,,,62
http://www.wikidata.org/entity/Q116783265,27e édition de la Fête de la crêpe,,,63
http://www.wikidata.org/entity/Q116872383,Les Vieilles Charrues 2022,,,64
http://www.wikidata.org/entity/Q1171050,Q1171050,,,65
http://www.wikidata.org/entity/Q117211717,Foire au fromage,,,66
http://www.wikidata.org/entity/Q117798040,Festival du film Auralpin,,,67
http://www.wikidata.org/entity/Q119301708,festival de Montauban,,,68
http://www.wikidata.org/entity/Q119723239,Q119723239,,,69
http://www.wikidata.org/entity/Q120693901,Q120693901,,,70
http://www.wikidata.org/entity/Q120786833,Portrait(s),https://www.ville-vichy.fr/portraits,,71
http://www.wikidata.org/entity/Q121183758,Plane’R Fest,https://planerfest.com/,,72
http://www.wikidata.org/entity/Q121423075,Festival international du film de Biarritz - Nouvelles Vagues,https://www.nouvelles-vagues.org/,,73
http://www.wikidata.org/entity/Q122063463,Q122063463,,,74
http://www.wikidata.org/entity/Q122238681,Festival du livre en Bretagne,https://www.festivaldulivre-carhaix.bzh,,75
http://www.wikidata.org/entity/Q122389083,Q122389083,https://onvousment.fr/,,76
http://www.wikidata.org/entity/Q12258298,Q12258298,,,77
http://www.wikidata.org/entity/Q122829512,Festival International du Banc Public,,,78
http://www.wikidata.org/entity/Q122983411,Festival du film féministe,https://www.ville-leslilas.fr/festival-du-film-feministe,,79
http://www.wikidata.org/entity/Q123019553,OctoGônes,https://octogones.org/,,80
http://www.wikidata.org/entity/Q123038118,ACID Cannes,https://www.lacid.org/,,81
http://www.wikidata.org/entity/Q123145290,Fête du bruit dans Landerneau,https://landerneau.festival-fetedubruit.com/,,82
http://www.wikidata.org/entity/Q123145291,Fête du bruit dans Saint-Nolff,https://stnolff.festival-fetedubruit.com/,,83
http://www.wikidata.org/entity/Q123191022,Festival de film français,,,84
http://www.wikidata.org/entity/Q123243366,Détours du Monde,https://detoursdumonde.org/,,85
http://www.wikidata.org/entity/Q123243382,48ème de rue,https://www.48emederue.org,,86
http://www.wikidata.org/entity/Q123243419,Festi'val d'Olt,https://festivaldolt.org,,87
http://www.wikidata.org/entity/Q123472043,Festival international des jeunes réalisateurs de Saint-Jean-de-Luz,,,88
http://www.wikidata.org/entity/Q123693351,Q123693351,https://www.africapt-festival.fr/,,89
http://www.wikidata.org/entity/Q123856007,Festival du Film de Demain,https://filmdedemain.fr/fr,,90
http://www.wikidata.org/entity/Q123900964,Festival de La Baule,https://www.festival-labaule.com/,,91
http://www.wikidata.org/entity/Q123956633,Q123956633,,,92
http://www.wikidata.org/entity/Q124480696,Delta Festival,https://www.delta-festival.com,,93
http://www.wikidata.org/entity/Q124569711,Call of Terror,,,94
http://www.wikidata.org/entity/Q124616698,Maddy Keynote,https://www.maddykeynote.com/fr,,95
http://www.wikidata.org/entity/Q124633589,Musiques à La Baule,https://www.festivaldelabaule.com/,,96
http://www.wikidata.org/entity/Q124633635,Rencontres musicales de La Baule,https://rencontres-musicales-labaule.com/,,97
http://www.wikidata.org/entity/Q125108913,Zébrures du Printemps,,,98
http://www.wikidata.org/entity/Q125601288,Q125601288,,,99
http://www.wikidata.org/entity/Q125601319,Q125601319,,,100
http://www.wikidata.org/entity/Q125601392,Q125601392,,,101
http://www.wikidata.org/entity/Q125601393,Q125601393,,,102
http://www.wikidata.org/entity/Q125601398,Q125601398,,,103
http://www.wikidata.org/entity/Q125601407,Q125601407,,,104
http://www.wikidata.org/entity/Q125601467,Q125601467,,,105
http://www.wikidata.org/entity/Q125601479,Q125601479,,,106
http://www.wikidata.org/entity/Q125601489,Q125601489,,,107
http://www.wikidata.org/entity/Q125601507,Q125601507,,,108
http://www.wikidata.org/entity/Q125601511,Q125601511,,,109
http://www.wikidata.org/entity/Q125601536,Q125601536,,,110
http://www.wikidata.org/entity/Q125601556,Q125601556,,,111
http://www.wikidata.org/entity/Q125601567,Q125601567,,,112
http://www.wikidata.org/entity/Q125601568,Q125601568,,,113
http://www.wikidata.org/entity/Q125601569,Q125601569,,,114
http://www.wikidata.org/entity/Q125601571,Q125601571,,,115
http://www.wikidata.org/entity/Q125601636,Q125601636,,,116
http://www.wikidata.org/entity/Q125610315,Q125610315,http://www.ffcp-cinema.com/,,117
http://www.wikidata.org/entity/Q125610320,Q125610320,http://cinemarges.fr/,,118
http://www.wikidata.org/entity/Q125610321,Q125610321,http://www.catanantes.com/20alecran.html,,119
http://www.wikidata.org/entity/Q125610324,Q125610324,http://aroundfilms.com/,,120
http://www.wikidata.org/entity/Q125610325,Q125610325,https://festregards.wordpress.com/wsxa-judging-team/,,121
http://www.wikidata.org/entity/Q125610329,Q125610329,http://www.satis-expo.com/en/events/360-film-festival.html,,122
http://www.wikidata.org/entity/Q125610330,Q125610330,https://cont589.wixsite.com/francefilmfestival,,123
http://www.wikidata.org/entity/Q125610331,Q125610331,http://www.48hourfilm.com/France,,124
http://www.wikidata.org/entity/Q125610335,Q125610335,http://www.7emelune.com/,,125
http://www.wikidata.org/entity/Q125610336,Q125610336,https://www.festival-film-fantastique.com/,,126
http://www.wikidata.org/entity/Q125610338,Q125610338,https://www.99.media/,,127
http://www.wikidata.org/entity/Q125610339,Q125610339,http://www.alassautdesrues.fr/,,128
http://www.wikidata.org/entity/Q125610340,Q125610340,https://www.festival-oiseau-nature.com/,,129
http://www.wikidata.org/entity/Q125610342,Q125610342,http://acidanimefest.com/,,130
http://www.wikidata.org/entity/Q125610344,Q125610344,http://www.lesrencontresdaflam.fr/,,131
http://www.wikidata.org/entity/Q125610353,Q125610353,https://festivalfifac.com/,,132
http://www.wikidata.org/entity/Q125610354,Q125610354,http://www.au-cinema-pour-les-droits-humains.fr/,,133
http://www.wikidata.org/entity/Q125610355,Q125610355,http://www.animationdayincannes.com/,,134
http://www.wikidata.org/entity/Q125610356,Q125610356,http://cinecourtanime.com/,,135
http://www.wikidata.org/entity/Q125610358,Q125610358,https://animationstudiofestival.wordpress.com/,,136
http://www.wikidata.org/entity/Q125610366,Q125610366,http://www.arte-mare.corsica/,,137
http://www.wikidata.org/entity/Q125610370,Q125610370,https://aurayaucinemalatin.com/,,138
http://www.wikidata.org/entity/Q125610371,Q125610371,https://avignoninternationalfilmfestival.com/,,139
http://www.wikidata.org/entity/Q125610372,Q125610372,http://avoriaz1800festival.com/,,140
http://www.wikidata.org/entity/Q125610376,Q125610376,https://cdos-06.fr/,,141
http://www.wikidata.org/entity/Q125610405,Q125610405,http://www.bciff.co/,,142
http://www.wikidata.org/entity/Q125610410,Q125610410,http://www.bleuparis.webador.fr/,,143
http://www.wikidata.org/entity/Q125610411,Q125610411,https://www.blkreationfilms.fr/,,144
http://www.wikidata.org/entity/Q125610414,Q125610414,http://www.bordeauxshorts.fr/,,145
http://www.wikidata.org/entity/Q125610416,Q125610416,https://brestsurffilmfestival.com/,,146
http://www.wikidata.org/entity/Q125610417,Q125610417,https://www.bridge-of-peace.com/,,147
http://www.wikidata.org/entity/Q125610419,Festival international du film de Bretagne,https://www.festivaldebretagne.fr/,,148
http://www.wikidata.org/entity/Q125610420,Q125610420,https://cpltqc.wixsite.com/cpltqc,,149
http://www.wikidata.org/entity/Q125610422,Q125610422,http://www.cannesindiefilmfest.site/,,150
http://www.wikidata.org/entity/Q125610423,Q125610423,https://cannesindieshortsawards.com/,,151
http://www.wikidata.org/entity/Q125610424,Q125610424,http://www.cannesfilmweek.com/,,152
http://www.wikidata.org/entity/Q125610425,Q125610425,https://www.prixroyal.fr/paris-screenplay-awards,,153
http://www.wikidata.org/entity/Q125610426,Q125610426,http://cannes-shorts.com/,,154
http://www.wikidata.org/entity/Q125610428,Q125610428,https://www.world-film-festival.com/,,155
http://www.wikidata.org/entity/Q125610430,Q125610430,http://www.castifilmfest.com/,,156
http://www.wikidata.org/entity/Q125610432,Q125610432,https://www.chamonixfilmfestival.fr/,,157
http://www.wikidata.org/entity/Q125610434,Q125610434,http://festivaldelasalle.org/,,158
http://www.wikidata.org/entity/Q125610436,Q125610436,https://choreodancefilm.org/,,159
http://www.wikidata.org/entity/Q125610440,Q125610440,http://cine-palestine-toulouse.fr/,,160
http://www.wikidata.org/entity/Q125610442,Q125610442,http://www.cinecapsule.com/,,161
http://www.wikidata.org/entity/Q125610444,Q125610444,http://www.festivalcinedrones.com/,,162
http://www.wikidata.org/entity/Q125610445,Q125610445,https://clubdeletoile.fr/s/cinema-interdit/,,163
http://www.wikidata.org/entity/Q125610450,Q125610450,https://una-volta.com/cinetica/,,164
http://www.wikidata.org/entity/Q125610451,Q125610451,https://www.mjc-cs-larochesurforon.fr/2023/05/03/clap-festival-2023/,,165
http://www.wikidata.org/entity/Q125610452,Q125610452,http://festival-film-merveilleux.com/,,166
http://www.wikidata.org/entity/Q125610454,Q125610454,http://miec-imcs.org/en/,,167
http://www.wikidata.org/entity/Q125610455,Q125610455,http://www.cinema35.fr/,,168
http://www.wikidata.org/entity/Q125610456,Q125610456,https://imageincabestany.org/concours-de-courts/,,169
http://www.wikidata.org/entity/Q125610457,Q125610457,https://eurofilmfest-lille.com/,,170
http://www.wikidata.org/entity/Q125610458,Q125610458,https://www.zecrea.fr/concoursdesynopsis,,171
http://www.wikidata.org/entity/Q125610459,Q125610459,https://devenir-realisateur.com/court-metrage/concours-de-scenarios-pour-courts-metrages/,,172
http://www.wikidata.org/entity/Q125610463,Q125610463,https://www.courtenscene.com/thefestival,,173
http://www.wikidata.org/entity/Q125610464,Q125610464,http://www.cwiff.org/,,174
http://www.wikidata.org/entity/Q125610465,Q125610465,http://czech-in-film-festival.fr/,,175
http://www.wikidata.org/entity/Q125610466,Q125610466,http://www.dancinlab.co/,,176
http://www.wikidata.org/entity/Q125610467,Q125610467,http://www.azothdancetheatre.com/,,177
http://www.wikidata.org/entity/Q125610468,Q125610468,https://festival-filmo.com/,,178
http://www.wikidata.org/entity/Q125610469,Q125610469,https://www.deauvillegreenawards.com/fr/,,179
http://www.wikidata.org/entity/Q125610472,Q125610472,https://demetera.org/,,180
http://www.wikidata.org/entity/Q125610475,Q125610475,https://www.desencadre.com/,,181
http://www.wikidata.org/entity/Q125610478,Q125610478,https://docs.google.com/forms/d/e/1FAIpQLSeUrL2JEy7qWCQJVxw0ZM7jVLzlam1QcbozoV6NQseubiDJTw/viewform?usp=sf_link,,182
http://www.wikidata.org/entity/Q125610479,Q125610479,http://www.screen4allforum.com/en/,,183
http://www.wikidata.org/entity/Q125610481,Q125610481,http://www.diversityincannes.com/,,184
http://www.wikidata.org/entity/Q125610483,Q125610483,http://documedtunis.com/,,185
http://www.wikidata.org/entity/Q125610490,Q125610490,https://www.duvertalinfini.com/,,186
http://www.wikidata.org/entity/Q125610494,Q125610494,http://www.ecufilmfestival.com/,,187
http://www.wikidata.org/entity/Q125610496,Q125610496,http://www.eg3parisfilmfestival.com/,,188
http://www.wikidata.org/entity/Q125610498,Q125610498,http://www.arianeboukerche.com/index.php/eidolon-festival/accueil/,,189
http://www.wikidata.org/entity/Q125610504,Q125610504,http://ethnografilm.com/,,190
http://www.wikidata.org/entity/Q125610507,Q125610507,http://www.eurofilmfest-lille.com/,,191
http://www.wikidata.org/entity/Q125610510,Q125610510,http://magicahouse.com/film-festivals/faten-hamama-film-festival/,,192
http://www.wikidata.org/entity/Q125610511,Q125610511,https://fefi-festival.webnode.fr/,,193
http://www.wikidata.org/entity/Q125610513,Q125610513,https://femmesenmontagne.com/,,194
http://www.wikidata.org/entity/Q125610514,Q125610514,https://www.agenceclindoeil.fr/festival-fenetre-sur-court/,,195
http://www.wikidata.org/entity/Q125610517,Q125610517,https://www.clin-doeil.eu/,,196
http://www.wikidata.org/entity/Q125610519,Q125610519,https://courtmetrange.eu/,,197
http://www.wikidata.org/entity/Q125610520,Q125610520,http://www.lanormandieetlemonde.org/,,198
http://www.wikidata.org/entity/Q125610521,Q125610521,https://festivalclap.com/es/inicio/,,199
http://www.wikidata.org/entity/Q125610522,Q125610522,http://directorscatasso.wixsite.com/d-cat/festival2019-directorscat,,200
http://www.wikidata.org/entity/Q125610523,Q125610523,http://cheries-cheris.com/,,201
http://www.wikidata.org/entity/Q125610524,Q125610524,http://nouvellecomedie.fr/,,202
http://www.wikidata.org/entity/Q125610525,Q125610525,https://icamproductions.fr/festivaldescourts/,,203
http://www.wikidata.org/entity/Q125610526,Q125610526,https://lestontonscadreurs.fr/festival-courts-metrages/,,204
http://www.wikidata.org/entity/Q125610527,Q125610527,http://www.nouveaucine.com/,,205
http://www.wikidata.org/entity/Q125610528,Q125610528,http://www.latinita.fr/,,206
http://www.wikidata.org/entity/Q125610529,Q125610529,https://www.festivalducinemafrancaisaixlesbains.com/,,207
http://www.wikidata.org/entity/Q125610531,Q125610531,https://www.festivalcinequebecbiscarrosse.com/,,208
http://www.wikidata.org/entity/Q125610532,Q125610532,https://artdistrict-radio.com/,,209
http://www.wikidata.org/entity/Q125610533,Q125610533,https://sites.google.com/view/festivalloubenslauragais/,,210
http://www.wikidata.org/entity/Q125610534,Q125610534,http://www.festivalcourtauch.com/,,211
http://www.wikidata.org/entity/Q125610535,Q125610535,http://www.cinemathequedegrenoble.fr/,,212
http://www.wikidata.org/entity/Q125610536,Q125610536,https://asso.labfilms.org/ffe/,,213
http://www.wikidata.org/entity/Q125610537,Q125610537,https://courtsenbetton.com/,,214
http://www.wikidata.org/entity/Q125610538,Q125610538,https://www.festivaldufilmdelavalleedechevreuse.com/,,215
http://www.wikidata.org/entity/Q125610539,Q125610539,http://www.retoursdumonde.com/,,216
http://www.wikidata.org/entity/Q125610540,Q125610540,http://www.lesitedemoc.fr/ffem,,217
http://www.wikidata.org/entity/Q125610541,Q125610541,https://festivalfilminsoliterenneslechateau.fr/association-les-batisseurs-de-linsolite/,,218
http://www.wikidata.org/entity/Q125610542,Q125610542,http://ffistrasbourg.com/,,219
http://www.wikidata.org/entity/Q125610543,Q125610543,http://festival-film-merveilleux.com/,,220
http://www.wikidata.org/entity/Q125610544,Q125610544,http://www.festival-webserie.fr/,,221
http://www.wikidata.org/entity/Q125610545,Q125610545,http://www.signosdanoite.com/,,222
http://www.wikidata.org/entity/Q125610546,Q125610546,http://www.divipassion.com/,,223
http://www.wikidata.org/entity/Q125610547,Q125610547,https://www.quint-fonsegrives.fr/culture/breves-d-images-2020-appel-a-film/,,224
http://www.wikidata.org/entity/Q125610548,Q125610548,http://cinemaheritage.org/,,225
http://www.wikidata.org/entity/Q125610549,Q125610549,http://aubagne-filmfest.fr/portail/en/,,226
http://www.wikidata.org/entity/Q125610550,Q125610550,http://www.fiffh.com/,,227
http://www.wikidata.org/entity/Q125610551,Q125610551,http://www.fifnl.com/,,228
http://www.wikidata.org/entity/Q125610553,Q125610553,http://www.menigoute-festival.org/,,229
http://www.wikidata.org/entity/Q125610554,Q125610554,http://www.fifp.fr/,,230
http://www.wikidata.org/entity/Q125610555,Q125610555,http://www.comitedufilmethnographique.com/,,231
http://www.wikidata.org/entity/Q125610556,Q125610556,http://www.signesdenuit.com/,,232
http://www.wikidata.org/entity/Q125610557,Q125610557,http://www.segnidellanotte.com/,,233
http://www.wikidata.org/entity/Q125610558,Q125610558,https://jeunesse-en-court.wixsite.com/jeunesse-en-court,,234
http://www.wikidata.org/entity/Q125610559,Q125610559,https://www.lartenchemin.com/,,235
http://www.wikidata.org/entity/Q125610561,Q125610561,https://escales-voyageuses.org/,,236
http://www.wikidata.org/entity/Q125610562,Q125610562,http://festivalnapoleon.com/,,237
http://www.wikidata.org/entity/Q125610564,Q125610564,https://festivalplurielles.com/,,238
http://www.wikidata.org/entity/Q125610565,Q125610565,http://www.tontons-filmeurs.fr/,,239
http://www.wikidata.org/entity/Q125610567,Q125610567,https://www.association-silhouette.com/,,240
http://www.wikidata.org/entity/Q125610568,Q125610568,https://www.suddesciences.fr/,,241
http://www.wikidata.org/entity/Q125610569,Q125610569,https://creaxion.info/evenements/festival-toi-femmes/,,242
http://www.wikidata.org/entity/Q125610570,Q125610570,,,243
http://www.wikidata.org/entity/Q125610571,Q125610571,http://www.videoverticale.fr/,,244
http://www.wikidata.org/entity/Q125610572,Q125610572,https://www.cinemaquebecois.fr/,,245
http://www.wikidata.org/entity/Q125610574,Q125610574,https://www.cheap-productions.com/festival-fetons-film,,246
http://www.wikidata.org/entity/Q125610576,Q125610576,http://www.fide.festivaldoc.com/,,247
http://www.wikidata.org/entity/Q125610577,Q125610577,http://www.fifpan.org/,,248
http://www.wikidata.org/entity/Q125610578,Q125610578,http://www.fiktiva.eu/,,249
http://www.wikidata.org/entity/Q125610582,Q125610582,http://www.filmnoirfestival.com/,,250
http://www.wikidata.org/entity/Q125610593,Q125610593,http://www.filmoramax.com/,,251
http://www.wikidata.org/entity/Q125610597,Q125610597,https://sites.google.com/courant3d.org/fineca/accueil,,252
http://www.wikidata.org/entity/Q125610598,Q125610598,http://www.finpret.com/,,253
http://www.wikidata.org/entity/Q125610601,Q125610601,https://fishandfilms.com/,,254
http://www.wikidata.org/entity/Q125610612,Q125610612,https://www.prixroyal.fr/festival-fantastique,,255
http://www.wikidata.org/entity/Q125610613,Q125610613,http://www.globescreen.fr/,,256
http://www.wikidata.org/entity/Q125610617,Q125610617,https://meliferarecords.com/fugitif-short-film-festival,,257
http://www.wikidata.org/entity/Q125610618,Q125610618,http://fugitivesister.com/,,258
http://www.wikidata.org/entity/Q125610619,Q125610619,https://www.ganache.studio/ganache-festival,,259
http://www.wikidata.org/entity/Q125610620,Q125610620,,,260
http://www.wikidata.org/entity/Q125610624,Q125610624,https://www.giffest.org/,,261
http://www.wikidata.org/entity/Q125610628,Q125610628,https://www.gosh-festival.com/horror-show/,,262
http://www.wikidata.org/entity/Q125610630,Q125610630,https://equipe-creative.com/grain-urbain,,263
http://www.wikidata.org/entity/Q125610631,Q125610631,https://www.grandprixclimax.com/,,264
http://www.wikidata.org/entity/Q125610635,Q125610635,,,265
http://www.wikidata.org/entity/Q125610637,Q125610637,https://www.streetartfest.org/movie-fest-2021/,,266
http://www.wikidata.org/entity/Q125610646,Q125610646,https://highfive-festival.com/,,267
http://www.wikidata.org/entity/Q125610647,Q125610647,https://www.zecrea.fr/festivalhistoiresdefemmes,,268
http://www.wikidata.org/entity/Q125610653,Q125610653,https://hotmilk-festival.com/,,269
http://www.wikidata.org/entity/Q125610656,Q125610656,https://www.hybrid-genre.com/france,,270
http://www.wikidata.org/entity/Q125610660,Q125610660,https://www.cinema.icivietnam.com/,,271
http://www.wikidata.org/entity/Q125610661,Q125610661,https://chocolatine-production-19.webselfsite.net/,,272
http://www.wikidata.org/entity/Q125610664,Q125610664,http://impactfilmfestival-iff.com/,,273
http://www.wikidata.org/entity/Q125610668,Q125610668,https://childrencarefilmfestival.org/,,274
http://www.wikidata.org/entity/Q125610669,Q125610669,http://www.bloisdanse.com/,,275
http://www.wikidata.org/entity/Q125610670,Q125610670,http://www.courtsdesiles.com/en,,276
http://www.wikidata.org/entity/Q125610672,Q125610672,http://www.signsofthenight.com/,,277
http://www.wikidata.org/entity/Q125610675,Q125610675,https://www.entr2marches.com/eng/about/,,278
http://www.wikidata.org/entity/Q125610677,Q125610677,http://www.ifftbw.com/,,279
http://www.wikidata.org/entity/Q125610679,Q125610679,https://onvousment.fr/,,280
http://www.wikidata.org/entity/Q125610680,Q125610680,https://musicvideounderground.wordpress.com/,,281
http://www.wikidata.org/entity/Q125610682,Q125610682,https://www.fifp-occitanie.com/en,,282
http://www.wikidata.org/entity/Q125610683,Q125610683,https://prismcannes.wixsite.com/prismshorts,,283
http://www.wikidata.org/entity/Q125610687,Q125610687,https://www.la-zone-art.com/,,284
http://www.wikidata.org/entity/Q125610691,Q125610691,http://www.jeunesse-tout-courts.com/,,285
http://www.wikidata.org/entity/Q125610692,Q125610692,http://surf-film.com/,,286
http://www.wikidata.org/entity/Q125610693,Q125610693,http://www.zeichendernacht.com/,,287
http://www.wikidata.org/entity/Q125610698,Q125610698,http://www.opeprod.com/,,288
http://www.wikidata.org/entity/Q125610699,Q125610699,https://www.artdistrict-media.com/upgreen-tv,,289
http://www.wikidata.org/entity/Q125610704,Q125610704,https://parisfilmart.com/en/kill-valentine-film-festival-2021-edition/,,290
http://www.wikidata.org/entity/Q125610705,Q125610705,,,291
http://www.wikidata.org/entity/Q125610722,Q125610722,https://www.lesfilmsdupangolin.fr/festival,,292
http://www.wikidata.org/entity/Q125610723,Q125610723,http://evropafilmakt.com/,,293
http://www.wikidata.org/entity/Q125610724,Q125610724,http://www.feteduclip.com/,,294
http://www.wikidata.org/entity/Q125610725,Q125610725,https://kinorama77.odoo.com/,,295
http://www.wikidata.org/entity/Q125610727,Q125610727,http://www.festival-lapremierefois.org/,,296
http://www.wikidata.org/entity/Q125610729,Q125610729,https://www.gcam-guyane.com/festival-la-toile-des-palmistes/le-programme-par-jour/,,297
http://www.wikidata.org/entity/Q125610730,Q125610730,http://festilama.org/,,298
http://www.wikidata.org/entity/Q125610734,Q125610734,http://www.lechouettefestival.com/,,299
http://www.wikidata.org/entity/Q125610735,Q125610735,http://fifh.eu/,,300
http://www.wikidata.org/entity/Q125610736,Q125610736,https://www.laboitecarree.org/,,301
http://www.wikidata.org/entity/Q125610737,Q125610737,http://letremplinducourt.com/,,302
http://www.wikidata.org/entity/Q125610739,Festival du film libanais de France,http://fflfofficial.fr/,,303
http://www.wikidata.org/entity/Q125610740,Q125610740,https://www.lescapucinesducinemafrancais.com/,,304
http://www.wikidata.org/entity/Q125610741,Q125610741,http://festival.briacletalentueux.fr/,,305
http://www.wikidata.org/entity/Q125610742,Q125610742,https://www.lesecransdelaventure.com/,,306
http://www.wikidata.org/entity/Q125610743,Q125610743,https://imageincabestany.org/etoiles-du-court-metrage/,,307
http://www.wikidata.org/entity/Q125610744,Q125610744,http://lesfilmsdelatoile.unblog.fr/,,308
http://www.wikidata.org/entity/Q125610745,Q125610745,http://instantsvideo.com/,,309
http://www.wikidata.org/entity/Q125610746,Q125610746,http://www.intergalactiques.net/,,310
http://www.wikidata.org/entity/Q125610747,Q125610747,http://artvideolab.wordpress.com/,,311
http://www.wikidata.org/entity/Q125610748,Les Mains Gauches,http://lesmainsgauches.fr/,,312
http://www.wikidata.org/entity/Q125610749,Q125610749,https://lespetitsclaps.wordpress.com/,,313
http://www.wikidata.org/entity/Q125610750,Q125610750,https://www.regardsdelicart.fr/,,314
http://www.wikidata.org/entity/Q125610751,Q125610751,https://fsofrance.org/lets-change-the-world-en/,,315
