auteur_edifice,personne_liee_a_edifice,id_monument_historique
Lefèbvre Armand (ingénieur);Harou-Romain Jean-Baptiste (architecte départemental);Marcotte Léon (architecte),,29795
,,29783
,,29784
,,29785
,,29786
,,29767
,,29787
Harou-Romain (architecte);Vérolle (maître de l'oeuvre);Marcotte (maître de l'oeuvre),,29761
,,29760
Chirol Pierre (architecte),,37667
,,29762
Harou-Romain (architecte),,29798
,,37662
,,29788
,,29768
Pison Guy (architecte);Rême Louis (architecte),,37637
Gillet Guillaume (architecte),,37669
,,29734
,,29763
Morizet Guy (architecte);Laloue (architecte);Pellerin (sculpteur);Pinson Charles-Emile (sculpteur),,37619
,,29794
,,37657
,,29755
,,29789
,,29737
Bernard Henry (architecte);Leygue Louis (sculpteur);Guégan Yvonne (peintre),,37684
,,29793
Nicolas Auguste (architecte),,37663
,,29758
,,37634
,,29796
,,29750
Le Duc Arthur (sculpteur);Guillemin-Tarayre (architecte),,37650
,,29769
,,29744
,,29771
,,29790
Petitot Louis (sculpteur);Crozatier (fondeur),,37651
,,29791
,,29752
,,29764
,Malherbe François de (habitant célèbre),29792
,,29756
,,29741
,,29733
Zunz Jean (architecte);Clot Marcel (architecte);Brasilier Jean (architecte);Marty Claude (architecte);Di Castro Sergio (décorateur);Ray (peintre-verrier),communauté des bénédictines (commanditaire),37640
,,29735
,,29736
,,29770
,,29799
,,29772
,,29754
,,29775
,,29751
,,29732
,,29800
,,29801
,,29802
Baur Herman (architecte);Chapuis François (dessinateur),,37670
,,29803
,,29805
,,29804
,,29806
,,29807
,,29808
,,29812
,,29809
,,29810
,,29811
,,29813
,,29815
,,29814
,Corneille Pierre (habitant célèbre),29817
,,29816
,,29818
,,29819
,,37590
Harou-Romain (architecte);Châtelain (architecte paysagiste),,37644
,,29820
,,29821
,,29823
,,29828
,,29829
,,29830
,,29831
,,29832
,,29833
,,29836
,,29835
,,29834
,,29837
FOSTOV (peintre);KHVOSTOV (peintre),,30422
,,37682
,,29838
,,29840
,,29839
,,29842
,,29844
,,29845
,,29843
,,37589
,Goffinet François (paysagiste),37638
,,29846
,,29847
,,29849
,,29850
,,29851
,,29852
,,29853
,,29857
,,29856
,,29854
,,29855
,,29860
,,29861
,,29858
,,29859
,,29862
,,29864
,,29863
,,29865
,,29866
,,30418
,,29867
,,29869
,,29868
,,29870
,,29871
,,29872
,,29873
,,29874
,,29876
,,29877
,,29878
,,29879
,,37671
Gabriel François;architecte,,29880
,,29881
Adda Charles (architecte),,37694
Philippot Jean (architecte);Houpin Louis (peintre),,37672
Pichereau Georges (architecte),Rothschild Henri de (commanditaire);Flaubert Gustave (personnage célèbre),29882
,,29883
,,29885
,,29884
,,29888
,,35988
,,29887
,,29886
,,37660
Ferrera da Costa Euclides (maître de l'oeuvre),,30419
Baumier René-Jacques (architecte);Pichereau Georges (architecte),,36648
,,29889
,,37609
,,35410
,,29894
,,29892
,,37690
Barthélemy Jacques-Eugène (architecte);Lalique René (maître de l'oeuvre),,29890
"Lavalley-Duperroux (architecte);Lalique René (décorateur, peintre-verrier)",,29891
Rouvray (architecte),,29893
,,29895
,,29681
,,29896
,,29897
,,29898
,,29899
,,29900
,,29901
,,29902
,,29903
,,36649
,,29904
,,29905
,,29906
,,29908
,,29907
,,29909
,"Guillaume 1er, dit : Guillaume le Conquérant (habitant célèbre)",29911
,,29926
,,29927
,,29914
,,29916
,,29915
Gouriou Jean (architecte);Boutarel Simone (décorateur),,37674
,,29920
,,29922
,,29912
,,29923
Rochet Louis (sculpteur),,37652
,,29917
,,29913
,,29910
Dureuil (architecte);Rême (architecte),,37673
,,29918
,,29924
,,29925
,,29921
,,29919
,,29930
,,29929
,,29928
,,29934
,,29933
,,35411
,,29935
,,29936
,,37665
,,29937
,,29939
,,29938
,,29941
,,29940
,,29942
Bienvenu Pierre (architecte);Dutemple Madeleine (sculpteur);Guégan Yvonne (décorateur),,37636
,,29944
,,29945
,,29943
,,29946
,,29947
,,29948
,,29950
,,29949
Le Duc Arthur (sculpteur);Nicolas Auguste (architecte),,37653
,,29951
,,29954
,,29953
,,29952
,,29955
,,29956
,,29957
,,29958
,,29959
,,29960
Breuer Marcel (architecte);Jossa Mario (architecte),,30423
,,29964
,,29963
,,29961
,,29962
,,29965
,,29966
,,29969
,,29968
Chatelain (architecte paysagiste),,29967
,,29970
,,29971
,,29972
Umbdenstock Gustave (architecte),,37654
,,29973
,,29974
,,29976
,,29977
,,29980
,,29978
Guimard Hector (architecte),,37691
Guimard Hector (architecte),,29979
,,29981
,,29982
,,37631
,,37675
,,29984
,,29983
,,29986
,,30040
,,30411
,,30032
,,30036
,,30038
,,29987
,,29988
,,30037
,,36650
,,30035
,,30034
,,29997
,,29994
,,29998
,Satie Erik (habitant célèbre),30424
Véra Paul (architecte paysagiste),Gernez Paul-Elie (commanditaire),36188
,,30039
,,29990
,,30028
,,30027
,,30026
,,30025
,,30024
,,30031
,,30023
,,30022
,,30019
,,30021
,,30020
,,30018
,,30017
,,30015
,,30013
,,30011
,,30030
,,30009
,,30008
,,30007
,,30006
,,30005
,,30004
,,30003
,,30002
,,30001
,,30000
,,30029
,,29999
,,30010
,,30012
,,30014
,,30016
,,29991
,,29992
,,29993
,,30033
,,29989
,,29995
,,29996
,,30041
,,30043
,,30042
,,37621
,,37591
,,30044
,,30045
,,30046
,,30048
,,30049
Pelfresne Michel (architecte),,37627
Baumier Jacques-Claude (architecte),,37606
,,30050
,,30051
,,30053
,,30052
,,30054
,,30057
,,30056
Restout Eustache (architecte),,30055
,,30058
,,37655
Blondel Jean François (maître d'oeuvre),,30059
,,30060
,,30061
,,30062
,,37613
,,30065
,,30066
,,30067
Navarre (architecte);Bigot Alexandre (céramiste),,37598
,,30086
,,30070
,,30084
,,30085
,,30072
,,30083
,,37622
,,30074
Lucas (maître de l'oeuvre),,30089
,,30075
,,30071
,,30414
,,30078
,,30079
,,30080
,,30076
,,30077
Cordonnier Louis-Marie (architecte);Ménage (architecte);Gaudin Pierre (peintre-verrier);Gaudin Jean (peintre-verrier);Coin Robert (sculpteur),,37676
,,30087
,,30092
,,30081
,,30082
,,30091
,,30073
Samaison Guillemot de (maître de l'oeuvre),,30090
Camelot Robert (architecte);Ingrand Max (peintre-verrier);Rocher Maurice (décorateur),,37645
,,30088
,,30069
,,30068
,,30093
,Lambert-Fournet Jean (commanditaire);Leroy Georges (commanditaire);Ridel Eugène (commanditaire),30095
,,30096
,,30097
,,36189
,,30098
,,30099
,,30100
,,30102
,,30101
,,30103
,,30104
,,30105
,,30106
,,30108
,,30107
,,30109
,,30110
,,30112
,,30116
,,30117
,,30118
,,30119
,,30120
,,30121
,,30122
,,30123
Verrolles Paul (architecte);Chifflet Louis (peintre);Lorin (peintre-verrier),,37647
,,30124
Bienvenu Pierre (architecte);Barillet (peintre-verrier);Pinson Charles-Emile (sculpteur);Guégan Yvonne (sculpteur),,37677
,,30125
,,37614
,,30127
,,30126
,,30128
,,30129
,,30412
,,30133
,,30136
,,30137
,,30139
,,30138
,,30135
,,30134
,,30140
,,37623
,,30141
,,30142
,,30145
,,30144
Wilkin (architecte),,37678
,,30143
,,30147
,,30148
,,30149
,,30150
,,30152
,,30153
,,37679
,,30154
,,30155
,,30156
,,30157
,,37641
,,30415
,,30159
,,30160
,,37602
,,30161
,,30163
,,30162
Baumier Jacques-Claude (architecte),Deschanel Paul (personnage célèbre),36190
,,30165
,,30164
,,30166
,,30167
,,30172
,,30169
,,30168
,,30416
,,37593
,,30175
,,30177
,,37642
,,30174
,,30176
,,30173
,,30178
,,37600
,,29822
,,30181
,,30183
Gondoin Nicolas (architecte),,30182
,,30185
,,30184
,,30186
,,30187
,,36191
,,30188
,,30189
,,30191
,,30190
,,30192
,,30193
,,36651
,,30194
,,30195
,,37607
,,30211
,,30196
,,30198
Harou-Romain (architecte),,37594
,,30210
Harou-Romain (architecte),,37595
,,30197
,,30201
,,30203
,,30202
,,30204
,,30208
,,30205
,,30206
,,30207
,,30209
,Pellevé de La Motte-Ango marquis de Flers Robert (habitant célèbre),30199
,,30200
,,30212
,,30213
,,30214
,,30215
,,30216
,,30217
,,30220
,,30221
Hébert (tailleur de pierre),,30222
,,30223
,,30224
,,29706
,,29705
,,30225
,,37692
,,30226
,,30227
,,30228
,,30229
,,30230
,,30233
,,30232
,,30231
,,30235
,,30234
,,30236
,,30237
,,37628
,,30238
,,30240
,,30239
,,30241
,,30242
,,30243
,,30245
,,30244
,,30246
,,30248
,,30247
,,30249
,,30250
,,30252
,,30254
,,30253
,,30255
,,30256
,,30257
,,30258
,,30260
Güttinger Ulrich (maître de l'oeuvre),,30259
,,30262
Tournebu Jean de (maître de l'oeuvre);Tournebu Pierre de (maître de l'oeuvre),,30261
,,30265
,,30267
,,30266
,,30268
,,30270
,,30269
,,30271
,,30272
,,30274
,,30275
,,30276
,,30277
,,30278
,,30280
,,37608
,,30279
,,30281
,,30282
,,30286
,,30285
,,30287
,,30289
,,30288
,,30290
,,30293
,Guizot François (habitant célèbre),30420
,,30294
,,30295
,,30296
,,37629
,,36652
,,30298
,,30299
,,30300
,,30305
,,30306
,,30303
,,30307
,,30304
,,30302
,,30301
,,30308
,,30310
,,30309
,,30311
,,30312
,,30313
,,37635
,,30417
,,37610
,,30315
,,30314
,,30317
,,30318
,,30320
,,30319
,,30321
,,30325
,,30322
,,30323
,,30324
,,30326
,,37687
,,30327
,,30328
,,30330
,,30329
,,30332
,,30331
,,30334
,,30333
,,30335
,,30336
,,30337
,,30340
,,30180
,,35413
,,35412
,,30179
,,30341
,,30342
,,30343
,,30345
,,30346
,,30344
,,30348
,,30349
,,30347
,,30094
,,30351
,,30350
Clausse Gustave (architecte),,37643
,,30352
Frémiet Emmanuel (sculpteur),,36653
Gondouin Nicolas (architecte),,37688
,,30353
,,30354
,,30355
,,30356
,,36654
Chirol Pierre (architecte);Massacry (mosaïste);Tambouret (peintre-verrier),,37680
Vincent Maurice (architecte);Davy Marcel (architecte);Halley Maurice (architecte),,30425
Crépinet Alphonse-Nicolas (architecte);Mallet-Stevens Robert (architecte);Bonillo (menuisier-ébéniste);Gir Charles (peintre);Seltz Georges (menuisier-ébéniste),Proust Marcel (habitant célèbre);Duras Marguerite (habitant célèbre),37611
Durville Alexandre (architecte);Wybo Georges (architecte),,37693
Celinski (maître de l'oeuvre),,30357
,,30359
,,30358
,,30361
,,30362
,,30360
Harnden Peter (architecte);Page Russell (architecte paysagiste),,37685
,,30363
,,36244
,,30365
,,30366
,,30369
,,30368
,,30371
,,30370
,,30372
,,30377
,,30376
,,30373
,,30374
,,30375
,,30379
,,30380
,,30382
,,30381
,,30378
,,30383
,,30384
,,30385
,,30386
,,30388
,,30387
,,35989
,,30389
,,30390
,,30391
,,37632
,,35990
,,37616
,,30392
,,37617
Lavallée-Duperroux (architecte);Jacquier (sculpteur);Duhamel-Marette (peintre-verrier),,37648
,,30394
,,30393
,,30395
,,37695
,,30396
,,30397
,,30399
,,30405
,,30404
,,30400
,,30403
De Bay Joseph (sculpteur);Legorgeu (entrepreneur);Quesnel (fondeur),,37656
David Raymond (architecte);Babin René (sculpteur);Herpe Claude (architecte),,37681
,,30401
,,30398
Flotard Jean-Baptiste (maître de l'oeuvre),,30402
,,30407
,,30406
,,13991
,,13993
,,13992
,,13995
,,13994
,Rousseau Jean-Jacques (personnage célèbre),13996
,,13998
,,37749
,,13999
,,14000
,,14002
Bobin (architecte),,37708
Fabry (peintre),,14001
,,14003
,,14005
,,14004
,,37738
,,14006
,,14007
,Milhaud (habitant célèbre),14008
,,14009
,,14010
,,14022
,,14028
Carriat (architecte);Aigueparses (architecte),,14014
Combes Constantin de (maître de l'oeuvre),,14012
Croizet Pierre (architecte);Bigeard George (sculpteur);Huré Marguerite (peintre-verrier);Bouscau C. (sculpteur),,37723
Lisch Juste (architecte),,14013
Viee (maître de l'oeuvre),,14282
Moncassin Henri-Raphaël (sculpteur);Maurice André-Henri (architecte),,37742
,,14026
,,14018
,,14023
,,14019
Croizet Casimir (architecte),,37735
,,14021
David Pierre Jean;dit;David d'Angers;(maître de l'oeuvre),,14027
Lallié (ingénieur);Demets (ingénieur),,14016
,,14015
Lassus (architecte);Lisch (architecte),,14011
,,14024
,,14020
,,37721
,,14025
,,14017
,,14030
,,14029
,,14031
,,14032
,,37706
Commentry-Fourchambault (fondeur),,37727
,,14033
,,14034
,,14299
,,14296
,,14297
,,14298
,,13997
,,13988
,,13990
,,13989
,,14035
,,14036
Rapine (architecte),,35390
,,14037
,,14039
,,14269
,,14040
,,14038
,,37707
Dienne Béraud de (maître de l'oeuvre),,14041
,,14043
,,14042
,,14287
Gaudin Félix (peintre-verrier),,14286
,,14044
,,14045
,,14046
,,14047
,,14048
,,14281
,,14049
,,36028
,,14050
,,14051
,,37725
,,14053
,,37724
,,14052
,,14275
,,36030
,,14055
,,14054
,,14056
,,14057
,,14058
,,14059
,,14060
,,14270
,,14061
,,14062
,,14064
,,35391
,,37713
Serrurier-Bovy Gustave (architecte),,36029
,,14063
,,37704
,,14065
,,14066
Saupique Georges (sculpteur);Lascombes François (architecte),,37743
,,14295
,,14069
,,14071
,,14070
,,14072
,,14073
,,14074
,,14075
,,37750
,,14076
Commentry-Fourchambault (fondeur),,37728
,,14078
,,14079
,,14080
,,14300
,,14077
,,35392
,,36092
,,14081
,,14082
,,14083
,,14084
,,14086
,,14085
,,14087
,,14088
,,14089
,,14276
,,37726
,,14090
,,14091
,,14092
,,14093
,,37714
,,14094
Eiffel Gustave (maître de l'oeuvre);Boyer Léon (maître de l'oeuvre),,14096
,,14095
,,37740
,,14288
Balmet L. (peintre-verrier),,14289
,,37715
,,37716
,,35393
,,37722
,,37739
,,14283
Parent (architecte),,14097
,,14098
Faure J.-F. (verrier),,37701
,,14099
,,14102
,,14100
,,14101
,,37717
,,14103
,,37702
,,14104
,,14105
,,37698
,,14285
Champrobert (verrier),,14284
,,14106
,,14108
,,14107
,,14261
,,14109
,,37720
,,14110
,,14111
,,14112
,,14113
,,14115
,,14114
,,14117
,,14278
Delpirou Jean (architecte),,37731
Taureilles F. (peintre-verrier),,14277
,,14118
,,14116
,,14119
,,14280
,,14279
,,14121
,,37730
,,37732
Laparra William (peintre),,14122
,,14123
,,14124
,,14125
,,37696
,,37734
Mailhot (verrier);Gesta (verrier),,37699
,,14126
Grandet Joseph-Maurice (sculpteur);Vergnes (architecte);Delfour (entrepreneur);Chaux (entrepreneur),,37744
,,14127
,,14128
,,14130
,,37751
,,14131
,,14133
,,14129
,,14132
,,14134
,,14264
,,14136
,,14135
,,14120
,,14137
,,14139
,,14138
,,14140
,,14141
,,14142
,,14265
,,14143
,Law John (personnage célèbre),14144
,,35394
,,14145
,,14146
,,14147
,,14148
,,37719
,,14151
,,14149
,,14153
,,14152
Lalliet (architecte),,14150
,,14154
,,37705
,,14155
,,37736
,,14156
,,14271
,,14157
,,14266
,,14158
,,14159
,,14173
,,14175
,,14174
,,14160
Grandin (architecte);Souchon G. (peintre),,37718
,,14164
,,14166
,,14167
,,14168
,,14161
,,14162
,,14170
,,14165
,,14171
,,37709
,,14163
,,14172
Le Noir Jean (architecte),,37703
Peuch (sculpteur),,14169
Ribeyre de;monseigneur (maître de l'oeuvre);Aygueparsse (architecte),,14176
,,14177
,,14178
,,14179
,,14180
Magne Auguste-Joseph (architecte);Magne Lucien (architecte);Aigueperse (architecte);Fritel Pierre (peintre),,37741
,,14181
Cocteau Jean (maître de l'oeuvre),,37697
,,14183
,,14184
,,36375
,,14185
,,14186
,,14188
,,14187
Fix-Masseau Pierre (sculpteur);Godard Désiré (fondeur),,37745
Martial Armand (sculpteur);Labro Georges (architecte),,37746
,,14189
,,14190
,,14191
,,37737
,,14193
,,14192
,,14194
,,14195
,,14196
,,14301
,,14198
,,14197
,,37729
,,14199
,,14202
,,14200
,,14201
,,14203
,,14221
,,14204
,,14207
,,14209
,,14205
,,14212
,,14210
,,14208
,,14214
,,14215
,,14213
,,14216
,,14217
,,14206
,,14211
,,14218
,,14219
,,14220
Croizet Casimir (architecte),,37747
,,37711
,,14222
,,14223
,,14224
,,14225
,,14226
,,14291
,,14227
,,14228
,,14229
,,14230
,,14232
Moreau René (architecte),,14231
,,14233
,,14234
,,14235
Treyve (architecte paysagiste);Lemaigre Emile (architecte),,37733
,,14236
,,14237
,,14239
,,14238
,,14240
,,14241
,,14242
,,14243
,,14244
,,14245
,,14246
,,14247
Vaublanc Edmé de (architecte),,36093
Rapine Henri (architecte);Fraysse Louis (entrepreneur);Lascaux Louis (serrurier);Moreau Luc-Albert (sculpteur),,37748
,,14248
,,14249
,,37700
,,14250
,,14267
,,14262
,,14252
,,14251
,,14268
,,14273
,,14272
,,14253
,,14274
,,14254
,,14255
,,14256
,,14258
,,14257
,,14259
,,14260
Raynaud Louis (architecte);Gourgouillon Emile (sculpteur),,37712
,,14293
,,14294
,,14292
,,14263
,"Montespan Françoise Athénaïs de Rochechouart de Mortemart, marquise de (habitant célèbre)",23569
,,23571
,,23570
,,23572
,,37817
,"CASARES Maria, comédienne (habitant célèbre)",37772
,,23573
,,37782
,,23574
,,23923
,,23950
,,37788
,,23577
,,23602
,,23583
,,23580
,,37799
Abadie Paul (architecte),,37768
Abadie Paul (architecte),,37769
Abadie Paul;père (maître de l'oeuvre),,23600
Varin Edouard (architecte),,35756
,,23586
,,23576
,LEMETEYER (maître d'ouvrage)  HEBERT (maître d'ouvrage),37762
,,23575
,,23596
,,23579
,,23582
,,23584
Convert Jacques (architecte),,37809
Abadie Paul fils (architecte),,23585
Pennetier Gaston (peintre);Rousseau M. P. (peintre),,23578
,,23588
,,23589
,,23590
,,23591
,,23592
,,23587
,,23597
,,23595
,,23603
,,23598
,,23599
BARBAUD Raymond (architecte);BAUHAIN François (architecte);VERLET Raoul-Charles (sculpteur);MAUMEJEAN Frères (peintre-verrier),,37770
,,23581
,,23593
,,23601
,,23594
,,23604
,,23932
Périn Alexandre-Félix (peintre),,37753
Périn Alexandre-Félix (peintre),,37752
,,23605
,,23606
,,23607
,,23609
,,23608
,,23934
,,23951
,"Balzac Jean Louis Guez, seigneur de (écrivain, habitant célèbre)",23610
,,23611
,,35757
,,23613
,,37803
Mignon Maurice (architecte),,23612
,,23615
,,23614
,,23616
,,23952
,,23617
,,23618
,,23924
,,23619
,,23620
,,37812
Glemet Pierre (maître de l'oeuvre),,37773
,,23621
Abadie Paul (architecte),,37806
,,23622
,,23623
,,23624
,,23625
,,36717
,,23626
,,23627
,,37754
,,23935
,,37791
,,37790
,,37815
,,23628
,,23630
,Charles X (habitant célèbre),23629
,,23632
,,23631
,,23633
,,23634
,,23635
,,37766
,,23636
,,23638
,,23637
,,23639
,,23641
,,23640
,,37780
,,36103
,,23642
,,23644
,,23643
,Talleyrand (habitant célèbre),23645
,,23646
,,23936
,,23647
,"Vigny Alfred de, écrivain (habitant célèbre)",23650
,,23649
,,23648
,,23651
,,23652
,,23653
,,23654
,,23656
,,23655
,,23929
,,23957
,,23657
,,23658
,,23660
,,37810
,,23659
,,23661
,,23664
,,23662
,,23663
,,23665
,,37800
,,23666
,,23668
,,23667
,,23674
,,23673
,,23671
,,23672
,,23669
,,23670
,,23675
,,23676
,,23677
,,23678
,,23680
,,23681
,,23683
,,23692
,,23695
,,23682
André Edouard (paysagiste),,23694
,,23686
Demangeat Eugène (architecte),,36718
,,23690
,,23687
,,23691
,,23684
,,37789
,,23693
,,23696
,,23685
,,23688
,,23679
,,23689
,,23697
,,23698
,,23699
,,23713
,,23712
,,23700
,,23704
,,23705
,,23701
,,23706
,,23707
,,23708
,,23709
,,23710
,,23711
Baleix Roger (architecte);Moneger (ingénieur),,37774
,,23703
,,23702
,,23715
,,23714
,,23716
,,23717
,,23718
,,23719
,,23720
,,23722
,,37792
,,37804
,,23721
,,23723
,,23724
,,23725
,,35758
,Gabriel Louis (habitant célèbre),23956
,,23727
,,23726
,,23728
,,23729
,,23730
,,23930
,,23925
,,23731
,,23752
,,23733
,,23734
,,23736
Martin José (sculpteur);Teilliet Jean (sculpteur),,37816
Périn Félix (maître de l'oeuvre);Duhamel-Marette (maître verrier),,23735
,,23737
,,23738
,,23739
,,23740
,"Maintenon, Françoise d'Aubigné, marquise de (personnage célèbre)",23741
,,23742
,,23743
,,23744
,,23947
,,36104
,,23745
,,23746
,,23747
,,23749
,,23748
,,23750
,,23751
,,23732
,,23753
Draux (ingénieur);Laclôtre (ingénieur),,37781
,,23754
,,35759
,,35760
,,23756
,,23757
,,23759
,,23758
Pineau François-Nicolas (architecte);Abadie Paul (architecte),,37764
,,37807
Levigne Théodore (peintre);Charpentier Alexandre (serrurier);Curcier H. (peintre-verrier),,37778
,Mitterrand François (habitant célèbre),37785
,,23760
,,23937
,,23761
,,23953
,,23762
,,23763
,,23764
,,23765
,,23770
,,23768
,,23769
,,23767
Cosset Jehan (maître de l'oeuvre),,23766
,,23771
,,23772
,,23933
,,37765
,,37794
,,23938
,,23939
,,23775
,,23774
,,23773
,,23776
,,23777
,,23779
"Réthoré Alphonse (maître d'ouvrage, maître de l'oeuvre);Réthoré Raymond (industriel, maître d'ouvrage)",,23778
,,23780
,,37805
,,23782
,,23783
,,23784
,,23785
,,23786
,,23788
,,23789
,,23787
,,23790
,,23791
,,23792
,,37787
,,23793
,,23794
,,37777
,,23795
,,23796
,,23798
,,23800
,,23797
,,23802
,,23801
,,23799
,,23803
,,23804
,,23805
,,23806
,,23807
,,23808
,,23812
,,37818
,,23810
,,37783
,,23811
,,23809
,,23813
,,23814
,,23815
,,37775
,,23927
,,23926
,,23816
,,23817
,,23818
Mignon Alexandre (architecte),,37808
,,23819
,,23820
,,23821
,,23822
,,23824
,,23823
,,23940
,,23826
,,23827
,,23828
,,23830
,,37776
,,23831
,,23832
,,23834
,,23833
,,37813
,,23835
,,23941
,,23836
,,23837
,,23838
,,23839
,,37796
,,23842
,,23843
,,23844
,"La Rochefoucauld François de, écrivain (habitant célèbre)",23840
,,23841
,,23845
,,23958
,,23846
Delarue E. (architecte),,37793
,,37757
,,37771
,,23847
,,23959
,,23848
,,23849
,,23850
,,23852
,,23851
,,23853
,,23854
,,23855
,,23856
,,23857
,,23858
,,23859
,,23755
,,23928
,,23860
,,23861
,,23862
,,23864
,,23866
,,23865
,,23867
André Edouard (architecte paysagiste),Henri IV (personnage célèbre);Catherine de Médicis (personnage célèbre),23863
,,37801
,,23868
,,23869
,,37767
,,23870
,,23960
,,23871
,,23872
Warin (maître de l'oeuvre),,23942
Gaschtofte (architecte);Mazetier Louis (peintre);Escap Laurent (peintre);Gaudin Atelier (peintre-verrier),,37758
,,23873
,,23874
,,23877
,,23878
,,23879
,,23880
,,23943
,,23881
,,37786
,,23882
,,23883
,,23884
,,23885
,,23945
Villiet Joseph (maître-verrier);Caillaud Eugène (maître-verrier),,23944
,,37759
,,23886
Demenieux Alphonse (architecte),,37763
,,37760
,,23888
,,23887
,,23889
,,23890
,,23891
,,23892
,,37756
,,23893
,,23954
"Guimard, Hector (architecte)",,37814
,,23894
,,23895
,,36079
,,23896
,,23897
,,23898
,,23899
,,36105
,,37802
,,23900
,,23901
,,23902
,,37797
,,37784
,,23903
,,23904
,,23905
,,23906
,,23908
,,23907
,,23948
,,23909
,,23946
,,23911
,,23910
,,37811
,,23912
,,23949
,,23913
,,23914
Warin Edouard (architecte),,37798
,,23915
,,37761
,,23931
,,23916
,,23917
,,36719
Brun L. (architecte),,36106
,,37779
,,23919
,,23918
Bureau Eugène (architecte paysagiste),,37795
,,23920
,,23921
,,23922
,,36178
,,23961
,,24087
,,37903
Thuillier (ingénieur),,35761
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire);Ferry (ingénieur);Mandar (ingénieur),,24085
,,24088
,,24090
,,24092
,,24094
,,24095
,,24098
,,24089
,,24096
,,24099
,,24097
,,24086
,,24093
,,24100
,,24101
,,24102
,,24103
,,24104
,,24105
,,24106
,,24107
,,24108
,,24109
,,24110
,,24111
,,24112
,,24113
,,24114
,,24115
,,24116
,,24126
,,24127
,,24128
,,24129
,,24130
,,24131
,,24132
,,24117
,,24133
,,24134
,,24135
,,24136
,,24137
,,24118
,,24119
,,24120
,,24121
,,24122
,,24123
,,24124
,,24125
,,24138
,,24083
Filley (ingénieur);Garavaque (ingénieur),,24084
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,24082
,Napoléon Ier (habitant célèbre),24091
,,23962
,,23963
,,23965
,,23964
,,23966
,,23967
,,23968
,,23969
,,23970
,,37862
,,23971
Dubois-Fontaine Benjamin (auteur commanditaire),,24673
,,23972
